coin_id,coin_name,symbol,market_cap_rank,timestamp,date,price,market_cap,volume,daily_return,price_ma7,price_ma30,volatility_7d,cumulative_return,month
pax-gold,PAX Gold,PAXG,74,2024-12-09 00:00:00,2024-12-09,2640.2908514898645,522748656.9598835,12500930.045267014,0.6770990689743739,2635.4021179486676,2635.4021179486676,0.40951709725733265,0.03516360216209158,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-10 00:00:00,2024-12-10,2659.347795906293,525506039.0525348,50270287.513047,0.7217744365426659,2638.8229290854715,2638.8229290854715,0.4681312367054908,0.7571918405961275,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-11 00:00:00,2024-12-11,2685.580241674035,531202149.7408195,58163309.78815619,0.9864240325437423,2645.425426971681,2644.6675931590416,0.5368504902171922,1.7510849954279761,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-12 00:00:00,2024-12-12,2700.8616068060137,534520870.19932103,44850086.71571917,0.5690153991620539,2654.183247371427,2650.91137245315,0.5365953401356769,2.330064337866422,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-13 00:00:00,2024-12-13,2678.289003663254,530187355.7678444,29067506.188428763,-0.8357556376038744,2660.1338198139933,2653.64913557416,0.6851934870279547,1.4748350561990309,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-14 00:00:00,2024-12-14,2666.8724581497313,528629596.6904196,21210087.422081504,-0.42626264372169764,2664.82509398733,2654.851255808303,0.7213147828724101,1.0422857415762543,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-15 00:00:00,2024-12-15,2648.779928000893,525399209.7418991,13852800.057082064,-0.6784175258756409,2668.574555098584,2654.345311824352,0.7604626335028468,0.3567971665600522,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-16 00:00:00,2024-12-16,2652.903644519709,527111096.0922358,13181285.681900976,0.15568362155053972,2670.3763826742756,2654.2344143393793,0.7243156297616936,0.5130362628610774,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-17 00:00:00,2024-12-17,2656.2620799108117,527055434.0040941,24016623.846745133,0.1265946992850875,2669.935566103493,2654.379247594482,0.6678329238998731,0.6402804388603522,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-18 00:00:00,2024-12-18,2652.614479812923,526397041.69460416,17060255.550800793,-0.1373207909518892,2665.2261715519053,2654.2615964090446,0.5014062700015834,0.5020804097455089,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-19 00:00:00,2024-12-19,2593.2877751158985,514971574.4694241,25199645.008130107,-2.2365370146516184,2649.85848131046,2650.450732578223,0.8245409304266722,-1.745685819113385,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-20 00:00:00,2024-12-20,2607.166022608737,518419072.35660064,49491313.477990784,0.5351603329953658,2639.6980554455295,2647.904573168253,0.9108539520156469,-1.2198677041606376,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-21 00:00:00,2024-12-21,2629.8333740703256,522723019.9878952,30311866.56839564,0.8694249336261173,2634.4067577199,2646.9006176628127,1.024486005898462,-0.3610486045117489,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-22 00:00:00,2024-12-22,2623.826384997299,521160022.95800096,11200890.721822968,-0.22841709791404652,2630.8419658622433,2645.686184364628,1.0029936829242085,-0.5886410056813118,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-23 00:00:00,2024-12-23,2619.2021551554326,520605294.2081762,9285275.031788446,-0.17623993219624268,2626.0274673816325,2644.361982904168,0.9950082703809319,-0.7638435173682678,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-24 00:00:00,2024-12-24,2617.284006543979,520393921.43112123,20883220.893213533,-0.07323408037359647,2620.459171186371,2643.0725554584446,0.9876458539532054,-0.8365182039664298,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-25 00:00:00,2024-12-25,2630.2380141215144,522757732.47186774,11248326.298097942,0.4949408449807624,2617.262533230455,2642.4891672158574,1.0233191258327392,-0.34571762925279526,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-26 00:00:00,2024-12-26,2639.215673239535,524465555.28563493,11999893.35272675,0.34132497020500363,2623.823661533832,2642.3468413907995,0.4180031114949195,-0.005572679642829037,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-27 00:00:00,2024-12-27,2652.40798126624,527190690.56244373,13632778.445726983,0.49985714166784767,2630.2867984849036,2642.766055552276,0.4142109889867945,0.49425660658783954,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-28 00:00:00,2024-12-28,2641.996110344414,525104897.28540516,13672308.91732713,-0.39254409560536274,2632.0243322383444,2642.735257743962,0.3703679686805757,0.09977233585618528,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-29 00:00:00,2024-12-29,2651.9088551754644,527290718.6645861,9852102.299137414,0.3751990698335428,2636.0361136923684,2643.088088414404,0.36038657036545346,0.4753457505658032,2024-12
